id,osmId,osm_type,name,cuisine,phone,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
2219,9815118459,node,Pizzeria Restaurant Marktplatz,italian;pizza;regional,+39 0471 964940,https://www.kaltern.com/de/info/pizzeria-restaurant-marktplatz.html,,Paterbichl,2,,46.4133988,11.245146
2220,9815615681,node,Col de Cuk,,+39 347 777 3261,,,"Via Passo Fedaia, 1, 38032 Canazei TN, Italien",,,46.4637971,11.8613941
2221,9820653913,node,"Restaurant ""St. Hubertus""",fine_dining,+39 0471 849500,https://www.st-hubertus.it/it/,,,,,46.5714596,11.9311737
2222,9824742516,node,Casa Liu,chinese,+39 0464 880247,,Arco,Via Sant'Andrea,57,38062,45.910092,10.8614299
2223,9828604459,node,Ristorante GOTA,,,,Torbole sul Garda,Via Giacomo Matteotti,104,,45.8735172,10.8741238
2224,9843593399,node,Ristorante al Lupo,,,,,,,,45.8785707,11.0323062
2225,9845773846,node,Bistrò Linfano,steak_house,+39 0464 974399,https://www.bistrolinfano.it/,Arco,Via Linfano,52,38062,45.8789981,10.8731986
2226,9845915576,node,Cibus,,,https://cibus.bz/,,,,,46.470566,11.3253701
2227,9846624903,node,Ofenbauer drink & eat,bistro,+39 334 7315104,https://www.ofenbaur.com/,,Leiterweg - Via Leiter,20,39017,46.686571,11.1809809
2228,9850542877,node,Alt Spaur,regional,,,,,,,46.2200372,11.0491288
2229,9851307739,node,Pizzeria Dossi,pizza,,,,,,,46.2933613,10.6830878
2230,9861203639,node,Völser Weiher,,+39 0471 155 0799,https://altesgasthausamweiher.it/,,Weiherstraße,29 A,,46.5244766,11.5234384
2231,9863836497,node,La Lanterna,italian,+39 0464 517013,https://lanterna-arco.com/,,Via Legiovari Cecoslovacchi,30,,45.9387703,10.89723
2232,9863836498,node,Ristorante Alla Pergola,italian,+39 0464 518555,https://ristorante-pizzeria-alla-pergola.business.site/,Dro,Località Alle Pergole,2,38074,45.9426716,10.9014521
2233,9867781372,node,Emmas Bistro,,,,,,,,46.6980667,12.0838318
2234,9873982869,node,Bar Pizzeria Barcollo,,,,,,,,46.3129193,11.6648099
2235,9874153782,node,Le Rais,regional,+39 0462 890018,https://www.ristorantelerais.it/,Cavalese,Piazza 12 Partigiani,6,38033,46.2929962,11.4561919
2236,9874335862,node,La Colombera,regional;trentina,+39 0464 556033,https://www.lacolomberariva.com,Riva del Garda,Via Rovigo,30,38066,45.8869359,10.8611567
2237,9876021177,node,La Cantinetta - Canazei,,+393481700223,https://lacantinettacanazei.eatbu.com/,Canazei,Via di Pareda,61,38032,46.4744788,11.7745213
2238,9901994117,node,Trattoria Filo d‘Olio,,,,,,,,46.4989298,11.3535194
2239,9904112933,node,Pizzeria Ristorante la Svolta,,,,Caldonazzo,Viale Trento,4,38052,45.9957417,11.2546813
2240,9907639517,node,Pizzeria Bar Alpi,breakfast;cake;coffee_shop;diner;italian;italian_pizza;local,+39 364903850,,,Via San Bartolomeo,3,38029,46.2585178,10.5844272
2241,9917556569,node,Brixner Hütte - Rifugio Bressanone,,+393275329944,http://www.brixnerhuette.it,,,,,46.9129491,11.6204098
2242,9917556570,node,Tiefrastenhütte,alpine_hut,+39 0474 554999,http://www.tiefrastenhuette.it,,,,,46.8762798,11.7816488
2243,9917556577,node,Edelrauthütte,regional,+39 0474 653230,https://www.edelrauthuette.it/,Mühlwald - Selva dei Molini,Neves,20,39030,46.9470882,11.7391096
2244,9917669519,node,Birnlückenhütte - Rifugio Brigata Tridentina,,+39 0474 654140,http://schutzhuetten.net/birnlueckenhuette/,,,,,47.0799281,12.2064082
2245,9917671909,node,Lenkjöchlhütte - Rifugio Giogo Lungo,,+39 0474 838144,,,,,,47.0391152,12.1908818
2246,9917685663,node,Simile-Mahd-Alm,alpine_hut,+39 349 7053353,https://www.sterzing.com/de/aktiv/wandern-bergsteigen/almen-huetten/huetten-im-pfitschtal/24-simile-mahd-alm.html,,,,,46.8990539,11.5511403
2247,9917727450,node,Schutzhaus Wieserhütte,regional,+39 0472 520350,,,,,,46.8661553,11.663507
2248,9917747161,node,Enzianhütte - Rifugio Genziana,regional,+39 0472 631224,,,,,,46.9708618,11.4985446
2249,9917747162,node,Hühnerspielhütte - Rifugio Gallina,,,http://www.huehnerspielhuette.it/,,,,,46.942638,11.4685779
2250,9917807792,node,Tribulaunhütte - Rifugio Cesare Calciati al Tribulaun,,+390472 632470,https://tribulaunhuette.com/,,,,,46.9856684,11.3255634
2251,9917807793,node,Magdeburger Hütte - Rif. Cremona alla Stua,,+39 338 242 8278,https://www.magdeburger.13h.de/,,,,,46.9735724,11.2841717
2252,9922008858,node,Friggitoria al Porto,,+39 3405089901,,Riva del Garda,Piazza Catena,25,38066,45.8834965,10.8388499
2253,9922032794,node,La Montanara,,+39 0464 554857,,Riva del Garda,Via Montanara,18,38066,45.886245,10.8403661
2254,9922032805,node,Osteria PaneSalame,,+39 0464 088002,,Riva del Garda,Via Montanara,8,38066,45.8861916,10.8406089
2255,9922353183,node,Capannina Pizza & Grill,,+39 0464 566600,https://dulacetduparc.com/ristorante/capannina-pizza-grill/,Riva del Garda,Viale Rovereto,44,38066,45.8807975,10.8513154
2256,9927791845,node,Restaurant camping Tisens,,,,,,,,46.5624007,11.1773251
2257,9961282550,node,Pizza Pazza E Tanto Altro,,,,,,,,45.8980374,10.843871
2258,9963209189,node,Ristorante al Soldino dell'Imperatore- Pizzeria,,,,,,,,46.2989742,10.8672058
2259,9967136053,node,Le tre oche,italian,+39 0464 509062,,Ledro,Via Maffei,37,38067,45.871416,10.7728539
2260,9969540118,node,El Volt,,,,Madonna di Campiglio,Piazza Brenta Alta,16,38068,46.232392,10.8266011
2261,9971658084,node,Ristorante al faggio,,,,,,,,46.1665217,11.0051766
2262,9980361650,node,Zanolini,,+39 0465 440772,,,,,,46.2248532,10.8268103
2263,9983355618,node,Panorama,,,,,,,,46.5312414,11.6257946
2264,9983695815,node,Ansitz Goller,regional,+39 347 2602881,http://www.ansitz-goller.it,Rasen-Antholz - Rasun Anterselva,In der Linde,10,39030,46.7806741,12.0454646
2265,9984076777,node,Gasthaus Lanerhof,,,,,Nigglschusterweg,3,,46.8462559,11.7300989
2266,9987697350,node,Il Ritratto,,+39 0464 512958,https://www.ristoranteilritratto.it,Arco,Via Ferrera,30,38062,45.9191706,10.8870676
2267,9987846455,node,Turonda,,+39 335 817 2810,https://www.valgardena.it/en/addresses/detail/base/company/ortisei-val-gardena/turonda/E07CD16C939C5F32B35EF0DC2E6EE0D9/,Urtijëi - St.Ulrich - Ortisei,Streda Purger,5,39046,46.5748664,11.6705173
2268,10006870973,node,Hofschank Egghof,,,,,,,,46.6597767,10.4651011
2269,10011056020,node,Piccadilly,,,,,,,,45.8856313,10.8395041
2270,10011358021,node,Schwalbennest,,+39 331 6198225,https://www.schwalbennest.it/,Naturns - Naturno,Pichlweg - Via Colle,5,39025,46.6548362,10.9952989
2271,10019295834,node,Pippo’s Mountain Lodge,italian;regional,,,,,,,46.5263823,11.3982258
2272,10027844535,node,Valtigl Alm,regional,,,,,,,46.8910095,11.2782582
2273,10028966946,node,La Cort,,,,Riva del Garda,Piazza Cavour,16,38066,45.8858823,10.8424349
2274,10051911617,node,Mein Thai Restaurant - Alte Post Naturns,thai,+39 377 3429016,https://mein-thai-restaurant-alte-post-naturns.business.site/,,,,39025,46.6503225,11.0048125
2275,10069502130,node,Pizza da asporto BORGO VECCHIO,,,,,Via degli Orti,1,,45.8778656,10.8903338
2276,10080569800,node,Bistro Mesner,,,,,,,,46.6444241,11.2249696
2277,10087277973,node,Römerkeller Meran,,,,,,,,46.6712885,11.1631626
2278,10092588775,node,Pizza Express Skorpion,pizza,,https://skorpion.express/,,,,,46.4240598,11.2510096
2279,10094996570,node,L'Insalatina,,,,,,,,46.6725902,11.1609989
2280,10098320545,node,Steinbock,,,,,,,,46.5462976,11.5599562
2281,10106649666,node,Saalstuben,,,,,,,,46.5668339,11.5596217
2282,10106660789,node,Bürgerstube,,,,,,,,46.5570176,11.5527682
2283,10107066849,node,Ristorante Somont,italian,,,Urtijëi - St.Ulrich - Ortisei,Streda Sacun,138,,46.5700813,11.694312
2284,10111794681,node,Posthotel Lamm,,,,,,,,46.567593,11.5593324
2285,10114331209,node,L'Osteria di Vicentini,,+39 0471 503191,https://www.osteriaviatorino.it/,,Via Torino,82b,,46.4910909,11.3379483
2286,10124069131,node,Al Sole,,+39 0471 342550,https://ristorantepizzeriaalsole.eatbu.com/,,Sonnengasse - Vicolo del Sole,5,,46.4551097,11.258402
2287,10124356978,node,Mathiaskeller,italian;regional,,https://mathiaskeller.it/,,,,,46.5505516,11.8454826
2288,10124660079,node,Kesslwirt,regional;pizza,,,,,,,46.6351794,10.9386768
2289,10135364239,node,Restaurant Forst Season,regional;italian,+39 0471 36 66 64,https://www.forstseason.it/,Bolzano - Bozen,Piazza Fiera - Messeplatz,1,39100,46.472764,11.3255214
2290,10168639260,node,L'osteria,,,https://www.castagnematte.it/,Stenico,Piazza Dante Alighieri,5A,38070,46.0521277,10.8537779
2291,10178544320,node,La vecchia signora,pizza,,,,,,,46.0901056,11.1152053
2292,10188849601,node,Racer Cafè,,,,Trento,Via Ezio Maccani,165,31821,46.0886586,11.1091244
2293,10210759779,node,Bistro Trattoria Vinterra,,,https://www.vinterra.it/de-home/bistro-vinterra/,,,,,46.6874026,10.5410908
2294,10244841889,node,Rifugio,regional,,,,,,39022,46.6770226,11.1180193
2295,10252450794,node,Kristall,,,https://www.hotelkristall.bz.it/,,,,,46.6600911,11.1387003
2296,10252816302,node,Buschenschank Larchwalderhof,regional,+39 0473 443375,https://www.larchwalder.it/,,,,,46.6607523,11.1351312
2297,10255511718,node,Waalheim,regional,+39 0473 447252,https://www.waalheim.it,,Bergerstraße,8,,46.65121,11.1364488
2298,10266184675,node,Baita La Zondra,italian,,http://www.baitalazondra.it/,Vigo di Fassa,,,38039,46.4332676,11.6645517
2299,10295389144,node,Restaurant Schloss Freudenstein,,+39 0471 660497,https://schlossfreudenstein.com/de/essen-im-schloss/restaurant-by-danilo-dambra/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Matschatscher Weg - Strada Masaccio,6,39057,46.4630219,11.2473079
2300,10309002131,node,San Rocco,regional;pizza,,,,,,,46.3621759,10.6713951
2301,10608991532,node,Sushiko,sushi;japanese;chinese,+39 0461 524880,https://sushiko.it/,,,,,46.0606119,11.1257192
2302,10621311997,node,Zoll bowls & burger,barbeque;burger,+39 0472 762640,https://www.zoll.one/,,,,,46.9140465,11.442117
2303,10629580829,node,Old Wild West,american,+39 342 8695665,https://www.oldwildwest.it/code/28076/trento-la-cittadella,,Via Gemma de Gresti,6,31821,46.0879907,11.1184295
2304,10648018707,node,Zum Pfitscher,,,http://www.zumpfitscher.it/,,,,,46.9200124,11.2944588
2305,10675598442,node,la Passion,,+39 0472 868595,https://www.lapassion.it/,Vintl - Vandoies,Nikolausweg - Via San Nicolò,5b,39030,46.8142526,11.7602897
2306,10679888105,node,Maurizkeller Restaurant/Pizzeria,pizza;regional,+39 0471 797301,https://www.valgardena.it/en/addresses/detail/base/company/ortisei-val-gardena/maurizkeller/171B100C91FA41D4825A9FCAF1644FAE/,Urtijëi - St.Ulrich - Ortisei,Streda Rezia,32,39046,46.5741145,11.6712934
2307,10700372429,node,Pizza al Taglio Le Ghinghe,pizza,,,,Via Nazario Sauro,1,,46.0341031,10.7257074
2308,10719030750,node,Rainbow Sushi 2.0,sushi,+390464666998,https://rovereto.rainbowsushibar.com/,Rovereto,Corso Antonio Rosmini,54,,45.8905371,11.0407686
2309,10728537269,node,Ristorante Domu Mea,regional;italian,+39 349 074 0087,https://ristorante-domu-mea.business.site/?utm_source=gmb&utm_medium=referral,Fondo,Via Giovanni Segantini,5,38013,46.4392544,11.1381163
2310,10731125552,node,Hotel Villa Argentina Ronzone,pizza;argentinian,+39 379 120 3805,,Ronzone,Via Mendola,42,38010,46.4278996,11.1546058
2311,10738038623,node,Gasthof Pizzeria Schönberg,pizza,+39 0474 430600,https://www.hotel-schoenberg.com,,,,,46.9500059,11.8860813
2312,10742636820,node,Das Lisann,,,https://www.daslisann.it/de/restaurant-pfelders/21-0.html,,,,,46.7947171,11.0886211
2313,10792425609,node,Bühelwirt,regional,,,,,,,47.0096262,12.0130001
2314,10797241179,node,Albergo - Gasthaus Saltnuss,,,,,,,,46.8779633,11.1566883
2315,10797343370,node,Ai Frati,,,,,,,,46.0737575,11.1290321
2316,10798039263,node,Il Gusto,,,,,,,,46.0715262,11.1248642
2317,10813258870,node,Locanda al Minatore,italian,+39 389 985 1894,,Faedo,Via Sant'Agata,5,38010,46.1925265,11.1615168
2318,10821582738,node,Il Dopolavoro,pizza;italian,+39 0461 990065,https://www.ildopolavororistorante.it/,,Via delle Scuole,1,31821,46.1082746,11.1102602
2319,10896512557,node,RESTAURANT SOMVINO,regional;burger;steak_house;g;dessert;italian,+39 0473 923504,https://www.somvita-suites.com/,Tirol - Tirolo,Hauptstraße - Via Principale,64,39019,46.6833635,11.1605901
2320,10905573505,node,"Biergarten Meran Ristorante & Pizzeria ""il Poligono""",,,,,,,,46.6551421,11.1844229
2321,10905972763,node,Völlaner Badl,regional,,,,,,,46.577629,11.1381349
2322,10939613206,node,Pizzeria Agora,italian,,,Brixen - Bressanone,,,39042,46.715524,11.6565951
2323,10983867478,node,flurin,regional,+39 0473 428136,https://www.flurin.it/de/,Glurns - Glorenza,Laubengasse - Via dei Portici,2,39020,46.6706112,10.5532984
2324,11012394634,node,Bar Maggio,regional;italian;pizza,,,Arco,Via Giovanni Segantini,104,38062,45.919535,10.8871374
2325,11025869857,node,Piccola Osteria Bianchin,italian,,,Arco,Via G. Bettinazzi,24,38062,45.9196754,10.8868309
2326,11055240759,node,Fornella,regional,+39 3356166673,https://www.muntdefornella.it/de/,,,,,46.6668488,11.8145072
2327,11055240764,node,Peitler Hütte,,,,,,,,46.6671566,11.8116216
2328,11055252806,node,Göma Hütte - Ütja de Göma,regional,,,,,,,46.6670511,11.8320798
2329,11055252865,node,Vaciara Almhütte - Ütia Vaciara,regional,+39 0474 523163,,,,,,46.6553129,11.8408774
2330,11070637593,node,Fleier,,,http://www.fleier.it/,,,,,46.5114844,11.4390192
2331,11073787152,node,Schnegga Soge,,+39 0474 250045,https://www.schnegga-soge.it/it,,,,,46.7587939,12.2565821
2332,11093980622,node,L'Aia,italian,+39 393 043 0761; +39 333 591 7646,https://www.ristorantelaia.it/,,Via Prati,2,,46.3176053,10.8028324
2333,11101194151,node,Hofschank Campedèl,regional,+39 331 3186084,https://www.campedel-hof.it/portfolio-item/campedel/,Kastelruth - Castelrotto,,13,39040,46.5422773,11.5364958
2334,11102621312,node,Il Quadrifoglio,,,,,,,,46.1709639,11.2202286
2335,11105041606,node,Soley Restaurant,,+39 0472 268355,https://www.soley-suites.com/restaurant-brixen-zentrum,Brixen - Bressanone,Brennerstraße - Via Brennero,2,39042,46.7193651,11.6563779
2336,11112127540,node,Reaurant & Pizza Cristla,,,,,,,,46.6885245,11.8638266
2337,11135053922,node,Villino Beach,,,,,,,,45.8819468,10.8491579
2338,11135058509,node,Le Magnolie,,,,,,,,45.8852083,10.8423994
2339,11141939526,node,Litalissimo,italian,,,,,,,47.0051243,11.5055892
2340,11148564556,node,Gasthof zur Sonne,,,,Laas - Lasa,Vinschgaustraße - Via Venosta,24,39023,46.6165947,10.7005198
2341,11166805233,node,Sportler Bike Bistro,regional,,,,,,,46.4728879,11.3249908
2342,11178735255,node,Zeress,,+39 345 348 7664,,,,,,46.7527867,10.5270125
2343,11191370940,node,Rössl Bianco,,+39 0473 338032,https://roesslbianco.it,,Laubengasse - Via Portici,375,39012,46.6720434,11.1598122
2344,11229808325,node,Ristorante Cinzia,italian,+39 0461 186 3118,,Altopiano della Vigolana,Via Vicenza,15,38049,45.9954865,11.2163269
2345,11232299874,node,Alumix,,,,,,,,46.4790975,11.3333295
2346,11232299875,node,Noisteria Cafè e Restaurant,,+39 0471 180 0031,,Bolzano - Bozen,Via Alessandro Volta - Alessandro-Volta-Straße,15,39100,46.4791912,11.3325825
2347,11233250303,node,Restaurant Sigmund,,,https://www.restaurantsigmund.com/,,,,,46.6704681,11.1646079
2348,11233305683,node,Kallmünz,,,https://www.kallmuenz.it/,,,,,46.6703352,11.1657397
2349,11245306202,node,Gasthaus Oberöberst,,,,,,,,46.7241337,11.1736409
2350,11255001930,node,Ristorante Rifugio Colverde,,+39 0439 68050,https://www.rifugiocolverde.it/,,,,,46.2719859,11.8214329
2351,11271500964,node,RiPizziCo,,,,Rovereto,Via Santa Maria,131,38068,45.8846274,11.0424516
2352,11272442565,node,Almaufschank Platzer,,+393389962887,www.barbian.it,,Barbianeralmen,,,46.6225391,11.4647531
2353,11281120426,node,Cafe Schmiedhof,,,,,,,,46.5862285,11.2016071
2354,11281705744,node,Agora 21,regional,+39 0472 413626,https://www.agora21.it,,,,,46.7175142,11.6549159
2355,11309279590,node,Frosch,,,,Varena,Via dei Santi Pietro e Paolo,1,38030,46.3020522,11.4564618
2356,11364600004,node,Scoiattolo,,+39 0471 795202,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/scoiattolo/C0DF975F76D911D18F2900A02427D15E/?RequestKey=170790026165cc7d658fa42,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Dantercëpies,34,39048,46.5559207,11.7649781
2357,11434748531,node,Luis Eatery,regional,+39 0471 735242,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/luis-eatery/C0DF957B76D911D18F2900A02427D15E/?RequestKey=170789630065cc6dec52a9b,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Nives,36,39048,46.5542137,11.7607076
2358,11452053291,node,Rustika,traditional,+39047843206,https://www.pension-gasser.com/,,Via J.Schguaninstr.,43,,46.6291191,11.5377838
2359,11455590418,node,Pausa,,,,,,,,46.3363076,11.3607388
2360,11456173276,node,Steak Stube,,,,,,,,46.5541666,11.7607974
2361,11457441163,node,Schiri Sushi,sushi,,,,,,,46.2895538,11.5088725
2362,11462289615,node,Central bar,pizza,,,,,,,46.376924,11.6594861
2363,11475955208,node,Trattoria dei Borghi,italian,+393298293494,https://trattoriadeiborghi.it/,,,,,46.0489755,10.8768072
2364,11519094669,node,La Moa,,,,,,,,46.2833187,11.5168966
2365,11533241771,node,Pizzeria da Gigi,,,,,,,,46.4937776,11.3413477
2366,11584174993,node,Dolomites Geyser,italian,,,,,,,46.4256681,11.7006914
2367,11586448856,node,Skihütte Einkehrschwung,,,,,,,,46.806599,10.4917307
2368,11587597353,node,La Lanterna,,,,,,,,45.9224663,11.191043
2369,11587597354,node,Le Giare,,,,,,,,45.9223669,11.1909941
2370,11593039880,node,La Caneva,pizza;regional,,,Folgaria,Via Negheli,63,38064,45.9194142,11.1923694
2371,11607940919,node,Ban Thai,thai,,,,,,,46.4913257,11.3395109
2372,11608730673,node,In.Treska,,,https://www.intreska.it/,,,,,46.3315082,11.5580709
2373,11612632395,node,Pizzeria Ristorante Gams di Giuseppe Redolf,,,,,,,,46.3137576,11.5997549
2374,11618316210,node,Alaska,pizza;regional,+39 0471 795298,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/alaska/C0DF943976D911D18F2900A02427D15E/?RequestKey=170783625065cb835a1792d,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Dantercëpies,65,39048,46.5569446,11.7669908
2375,11618603599,node,Alpenroyal Gourmet,regional,+39 0471 795555,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/alpenroyal-gourmet/C0DF932576D911D18F2900A02427D15E/?RequestKey=170783630965cb8395034a5,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Mëisules,43,39048,46.559108,11.7467563
2376,11618696701,node,Alpin Haus - Plan 45,regional,+39 0471 735165,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/alpin-haus-plan-45/C0DF97BE76D911D18F2900A02427D15E/?RequestKey=170783638265cb83de5d5a4,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Plan,45,39048,46.5460947,11.7701916
2377,11618705434,node,Bistrot B24,regional,+39 0471 774444,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/bistrot-b24/C0DF967976D911D18F2900A02427D15E/?RequestKey=170783415865cb7b2e67c58,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Puez,24,39048,46.5573017,11.7597605
2378,11618707033,node,Chalet Gérard,regional,+39 0471 795274,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/chalet-gerard/C0DF9C2076D911D18F2900A02427D15E/?RequestKey=170783487365cb7df98d2a0,Selva Val Gardena - Wolkenstein,Streda Plan de Gralba,37,39048,46.5365079,11.779317
2379,11618747081,node,Carlo Valentini,regional;italian,+390462601183,https://www.rifugiocarlovalentini.com,Sëlva - Wolkenstein - Selva di Val Gardena,Streda Passo Sella,23,39048,46.5059435,11.7573844
2380,11618794602,node,Ciampac,regional,+39 0471 734576,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/ciampac-hut/23E68CAEDD184BC4A7E84664EFED0FB9/?RequestKey=170783534365cb7fcfc78d8,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Dantercëpies,84/A,39048,46.5618094,11.7705395
2381,11618860963,node,Dantercëpies Mountain Lounge,pizza;regional;italian;cake;salad;dessert,+39 335 1050389,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/dantercepies-mountain-lounge-hut/D5AE0182E93711D3A09D006097A8F6AC/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Passo Gardena,,39048,46.5541404,11.7998613
2382,11618880634,node,Juac,regional,+39 335 8082321,https://www.juac.it/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Daunei,,39048,46.5731988,11.7499358
2383,11618897829,node,Pastura,,+39 338 3172653,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/pastura-hut/A6EEF45D6F53144CB57763F89F63374F/,Sëlva - Wolkenstein - Selva di Val Gardena,Streda Dantercepies,,39048,46.5529619,11.769017
2384,11618899280,node,Panorama,,+39 335 7073056,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/panorama-hut/D5AE0183E93711D3A09D006097A8F6AC/,,Streda Dantercëpies,,39048,46.5520547,11.7936975
2385,11618930589,node,Ciastel de Val,regional,+39 0471 795162,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/ciastel-de-val/C0DF978B76D911D18F2900A02427D15E/?RequestKey=170783950765cb9013d6ab4,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Val,2,39048,46.5608923,11.7685059
2386,11618954591,node,Da Zenz Gourmet,regional;international,+39 0471 735162,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/da-zenz-gourmet/C0DF965E76D911D18F2900A02427D15E/?RequestKey=170783973665cb90f8593b7,,Streda Mëisules,283,,46.5524215,11.7636313
2387,11618954646,node,Ciavaz,,+39 335 6159953,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/ciavaz-hut/8CD9303C0BEC4E829A4DFE790F66DD43/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Plan de Gralva,,39048,46.5237223,11.7649396
2388,11618963060,node,Oswald,,+39 0471 795151,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/oswald/C0DF93C376D911D18F2900A02427D15E/?RequestKey=170784107765cb9635404b7,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Mëisules,140,39048,46.5557865,11.7557167
2389,11618972132,node,Ciadinat,regional,+39 333 5959277,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/ciadinat-hut/D5AE018BE93711D3A09D006097A8F6AC/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Plan de Gralba,,39048,46.5340536,11.7590971
2390,11619004883,node,Europa,regional,+39 0471 795157,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/europa/C0DF979876D911D18F2900A02427D15E/?RequestKey=170784084165cb9549dca6b,,Streda Nives,50,,46.5535081,11.7622717
2391,11619015772,node,Else,regional,+39 0471 735273,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/else/C0DF950876D911D18F2900A02427D15E/?RequestKey=170784064165cb9481dc806,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Ciampinëi,42,39048,46.5498337,11.7646588
2392,11619036900,node,L Muliné,,+39 0471 795072,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/l-muline/DB2B083B236B41399406142951E0249A/?RequestKey=170784128965cb9709c71b8,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda La Sëlva,104,39048,46.5555745,11.7357428
2393,11619041603,node,L'Angolino del Sella,,+39 0471 795136,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/l-angolino-del-sella/4FEBB3C0B599DFCFC580F88FC5A809B1/?RequestKey=170784118965cb96a5a6574,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Ortschaft Sellajoch - Località Passo Sella,2,39048,46.509215,11.7568202
2394,11619109407,node,Stevia,,,,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,,,39048,46.5730791,11.7713349
2395,11619340137,node,Al Fiume Ristorante Pizzeria,pizza;italian,+39 0464 517683,https://www.pizzeriaalfiume.com/,Arco,,17,38062,45.9202962,10.8905058
2396,11621784945,node,La Stua,italian;regional,+39 0471 795072,https://www.la-stua.com/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Frëina,4,39048,46.5519361,11.7629708
2397,11621848647,node,Rusctlea,regional,+39 0471 054970,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/rusctlea/C25D31FCD6DF7A5FABB57FB0C15EB454/?RequestKey=170789869965cc774bdda36,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Rainel,61,39048,46.5570733,11.7526107
2398,11621880085,node,Rigais - Hotel Antares,regional,+39 0471 795400,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/rigais-restaurant-hotel-antares/C0DF935876D911D18F2900A02427D15E/?RequestKey=170789772465cc737cbd259,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Mëisules,195,39048,46.5542828,11.759214
2399,11621968283,node,Sochers Club,regional;pizza,+39 0471 792101,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/sochers-club/C0DF93F576D911D18F2900A02427D15E/?RequestKey=170790058265cc7ea64dcc5,,Sochers,,,46.5432116,11.7407978
2400,11622064525,node,Tennis,pizza,+39 0471 793525,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/tennis/D5AE0178E93711D3A09D006097A8F6AC/?RequestKey=170790508865cc904046efa,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Ciampinëi,18,39048,46.5501514,11.7633818
2401,11622078586,node,TyBistro,regional,+39 0471 774100,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/tybistro/BFBB882A6B326102A1FE77E9EFFED1D3/?RequestKey=170790527265cc90f856811,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Puez,12,39048,46.5569513,11.7599039
2402,11622078785,node,Suinsom,regional,+39 0471 774100,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/suinsom/C0DF941F76D911D18F2900A02427D15E/?RequestKey=170790470065cc8ebcceec7,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Puez,12,39048,46.5570039,11.7598865
