id,osmId,osm_type,name,stars,rooms,beds,phone,email,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
1982,70439850,way,Hotel Terme,3,,,+39 0461 842818,,,Garniga Terme,Via Bagni di Fieno,13,38060,46.0009359,11.0851612
1983,70439885,way,Miramonti,3,,,,,,,,,,46.0019505,11.0851147
1984,71335701,way,Albergo Cristallo - sotto0,,,,,,,,,,,45.8918801,11.1905456
1985,71338160,way,Rifugio Garda,,,,+39 0464 598105,info@tremalzo.info,http://www.tremalzo.info/,,Via Str. Tremalzo,15/ A,38067,45.8368817,10.690584
1986,72667651,way,"Hotel ristorante ""Al Brenta""",,,,+39 0461 706131,info@albrenta.com,https://www.albrenta.com/,,,,,46.0059855,11.2919981
1987,72667661,way,Family Hotel,,,,,,,,,,,46.009172,11.2986277
1988,72767604,way,Hotel Lido Blu,,,,,,,,,,,45.8726443,10.8681064
1989,72767617,way,Casa al Sole,,,,+39 0464 505434,info@casaalsole.it,https://www.casaalsole.it/,,Via della Lòva,20,,45.8705148,10.8726988
1990,73257955,way,Hotel Passo Stelvio,3,,,+39 0342 903162,passostelviohotel@tiscali.it,https://www.hotelpassostelvio.com/,Stilfs - Stelvio,,,39029,46.5281959,10.4532608
1991,74199049,way,Buonconsiglio,4,,,,,,,,,,46.0728371,11.122428
1992,74948245,way,Zugna,2,,,,,,,,,,45.8098342,11.0146829
1993,75310498,way,La Vigna,3,,,+39 0461 650276,info@garnilavigna.it,https://garnilavigna.it/,San Michele all'Adige,Via Giovanni Postal,49/a,38098,46.1988312,11.1245737
1994,75310600,way,Hotel Cantaleone,2,,,,,,,,,,46.1960133,11.1291931
1995,75310687,way,Garni Cristofoli,,,,,,,,,,,46.1974108,11.1244019
1996,75614546,way,Everest,3,,,+39 0461 825300,info@hoteleverest.it,http://www.hoteleverest.it/,Trento,Corso degli Alpini,14,31821,46.0784605,11.1183289
1997,75614588,way,Garni Villa Fontana,3,,,+39 0461 829800,info@villafontana.it,http://www.villafontana.it/,Trento,Via Felice e Gregorio Fontana,11,31822,46.0775637,11.1168008
1998,76120999,way,Flötscherhof,,,,,,https://www.floetscherhof.com/,,,,,46.7626073,11.6686785
1999,76121002,way,Seehof,,,,+39 0472 412120,info@seehof.it,https://www.seehof.it,,Flötscher,2,,46.7603824,11.6660502
2000,76579392,way,Hotel Everest Arco,3,,,+39 0464 519277,info@hoteleverestarco.it,https://www.hoteleverestarco.it/,Arco,Viale Rovereto,91,38062,45.9082898,10.902563
2001,76607714,way,Hotel Olivo,3,,,+39 0464 516430,info@hotelolivo.it,http://www.hotelolivo.it/it/default.asp,Arco,Viale Roma,2,38062,45.9174439,10.8831516
2002,76730470,way,Palace Hotel,,,,,,,,,,,45.9167497,10.8824812
2003,76730563,way,Hotel Smart - Villa delle rose,,,,,,,,,,,45.9170834,10.8795028
2004,76773359,way,Active Living Residence,,,,,,https://www.activelivingresidence.it/,Arco,Via Strappazocche,14,38062,45.91811,10.8805718
2005,77127918,way,Hotel Cima d'Oro,,,,+39 0464508110,,https://www.hotelcimadoro.com/,Molina di Ledro,Via Maffei,52,38067,45.8745471,10.7665035
2006,77249585,way,Hotel San Carlo,,,,+39 0464 508115,,https://www.hotelsancarlo.info/,Molina di Ledro,Via Maffei,115,38067,45.8748156,10.7658808
2007,77343995,way,Ristorante e Wellness Hotel Mezzolago,,,,+39 0464 508181,,https://www.hotelmezzolago.it,Ledro,Via Lungolago,21,38067,45.8808354,10.750469
2008,77383360,way,Hotel Nives,,,,+39 0473 613422,info@nives-sulden.com,http://www.sulden-nives.com,,,,,46.5281313,10.5830069
2009,77383433,way,Hotel Bambi,,,,+39 0473 613042,,https://www.hotelbambi.com/,Sulden - Solda,Hauptstraße - Via Principale,8,39029,46.5273854,10.5817195
2010,77383449,way,Hotel Eller,3S,,,+39 0473 613021,info@hoteleller.com,https://www.hoteleller.com/,,,,,46.5274663,10.5827312
2011,77383451,way,Hotel Julius Payer,3S,,,+39 0473 613030,info@hotel-juliuspayer.com,https://www.hotel-juliuspayer.com/,Sulden - Solda,Hauptstraße - Via Principale,29,39029,46.5288211,10.583872
2012,77383499,way,Alpenhof,,,,+39 0473 613014,,https://www.hotel-alpenhof-sulden.it/,,,,,46.5278842,10.5840892
2013,77383559,way,Hotel Gertraud,,,,+39 0473 613077,,https://www.hotel-gertraud.com/,Sulden - Solda,Hauptstraße - Via Principale,15,39029,46.5278855,10.5821643
2014,77677091,way,Sonnleitenhof,3,,,+39 0471 960237,info@sonnleitenhof.it,http://www.sonnleitenhof.it/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,,34,39052,46.3834086,11.2539885
2015,77677107,way,Kalterer See Hof,3,,,+39 0471 960157,info@kaltererseehof.it,http://www.kaltererseehof.com/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,,32,39052,46.3852359,11.2532719
2016,77677120,way,Hotel Seeleiten,4S,,,+39 0471 960200,info@seeleiten.it,http://www.seeleiten.it/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Weinstraße - Strada del Vino,30,39052,46.3857033,11.2531232
2017,77758784,way,Park Hotel Il Vigneto,3,,,+39 0464 514787,info@parkhotelilvigneto.com,https://www.parkhotelilvigneto.com/it/,,,,,45.9109601,10.8999449
2018,77890522,way,Albergo Drena,,,,+39 0464 541100,,,Drena,Via Roma,60,38074,45.9701414,10.9461473
2019,77945082,way,Maso Gaitem,,2,,+39 349 2963352,masogaitem@gmail.com,http://www.masogaitem.it/,Drena,Via Luch,8,38074,45.9653224,10.9611699
2020,78361649,way,Hotel Ciclamino,,,,,,,Pietramurata,Via Cargadori,1,38070,46.0122047,10.9358667
2021,78368295,way,Hotel Eden,3,,,,,https://www.aktivhoteleden.com/,Dro,Viale Trento,2,38074,45.9696093,10.9198615
2022,78490783,way,On the rock,3,,,+39 0464 516825,,https://www.garniontherock.com/,Arco,Vicolo delle Ere,23,38062,45.9211315,10.8890795
2023,79550190,way,Albergo Al Sole,1,,,,,,,,,,46.2166646,11.093196
2024,79615343,way,Hotel San Giacomo,,,,,,,,,,,45.7990963,10.9197066
2025,79815976,way,Hotel Roma,,,,+39 0464 505428,torboleroma@gmail.com,https://www.hotelromatorbole.com/,,Via Lungolago Sarca,14,,45.8749445,10.8702126
2026,79815979,way,Villa Franca,,,,+39 0464 505162,info@hotelvillafranca.net,https://www.hotelvillafranca.net/,,Via Lungolago Sarca,8,,45.8756076,10.870604
2027,80330645,way,Albergo Miramonti,2,,,,,http://www.miramontihotel.info/,Dro,Via Cesare Battisti,13,38074,45.9628671,10.9088797
2028,80457108,way,Hotel Angelini,3,,,+39 0464 505279,info@hotel-angelini.com,https://www.hotel-angelini.com/,,Via Gardesana,19,,45.8766471,10.869402
2029,80457109,way,Hotel Baia Azzurra,3,,,+39 0464 505168,info@baia.it,http://www.baia-azzurra.com/,,Via Gardesana,33,,45.8769844,10.8655296
2030,80457777,way,Aktivhotel Santalucia,3,,,+39 0464 505140,info@aktivhotel.it,http://www.aktivhotel.it/,,Via Santa Lucia,6,,45.8704257,10.8799128
2031,80533550,way,Seehotel Sparer,,,,,,,,,,,46.4227777,11.2868612
2032,80533560,way,Gartenhotel Moser,4,,,+39 0471 662095,info@gartenhotelmoser.com,https://www.gartenhotelmoser.com/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Montiggler Straße - Via Monticolo,104,39057,46.4188451,11.2836409
2033,81041654,way,Alpenhof,,,,,,,,,,,46.8130649,11.758462
2034,81191490,way,Lodenwirt,,,,,,,,,,,46.8154509,11.7360178
2035,81194218,way,Kaltenhauser,,,,,,https://www.kaltenhauser.it/,,Raas,5,39040,46.7508454,11.6573048
2036,81203275,way,Hubertushof,3,,,,,https://www.hubertushof.it/,,Raas,32,39040,46.7510135,11.6588756
2037,81204190,way,Tiroler Hof,3,,,,,https://www.tirolerhof-raas.it/,,Raas,48,39040,46.7489088,11.6579766
2038,81268468,way,Hochrain,3,,,+39 0472 412248,,https://www.hochrain.com/,Raas - Rasa,Michael-Pacher-Straße - Via Michael Pacher,68,39040,46.7450973,11.6604106
2039,81271934,way,Trinnerhof,3,,,,,https://www.trinnerhof.com/,,Raas,24,39040,46.74253,11.6611686
2040,81294980,way,Club Hotel Lago di Tenno,,,,,,,,,,,45.9360601,10.8120721
2041,81304045,way,Hotel Drago,3,,,+390461603824,,,Mezzocorona,Piazza San Gottardo,56,38016,46.2147298,11.1179449
2042,81972723,way,Albergo Garni Eden,,,,+39 0464 505977,,http://www.edengarni.com/,,Via Strada Granda,127,,45.8770305,10.8784537
2043,81972768,way,Holiday,3,,,+39 0464 505921/22,info@holidaytorbole.it,https://www.holidaytorbole.it/,,Via Strada Granda,62/64,,45.8748016,10.8773446
2044,81972811,way,Albergo Villa Mimosa,,,,,,,Nago-Torbole,Strada Granda,85,38069,45.875862,10.8774568
2045,81972822,way,Casa Morandi,,,,,,,,,,,45.8749773,10.8721239
2046,81972834,way,Villa Angela,,,,,,,,Strada Granda,51/53,,45.8748396,10.8765928
2047,81972844,way,Pizzeria Villa Emma,,,,+39 0464 505728,,https://www.villa-emma.com/,Nago-Torbole,Via di Coìze,39,38069,45.8730416,10.8784079
2048,81972850,way,Villa Alberta,3,,,+39 0464 505365,info@hotelvillaalberta.it,https://www.hotelvillaalberta.it/,,Via Strada Piccola,24,,45.8731247,10.8778546
2049,82082556,way,Villa Stella,3,,,,,,,Strada Granda,104,,45.877882,10.880708
2050,82531973,way,Albergo La Valle,1,,,,,,,,,,45.9473666,10.6188031
2051,82591509,way,St. Sebastian,1,,,,,,,,,,45.9448898,10.631779
2052,82597086,way,Albergo Ristorante La Paia,,,,+39 0465 674396,,,,,1,38091,45.9738495,10.5578019
2053,82729249,way,Falkensteiner Sonnenparadies,,,,,,https://www.falkensteiner.com/en/hotel/sonnenparadies,Terenten - Terento,St.-Georgs-Straße - Via San Giorgio,26,39030,46.8310396,11.7769286
2054,82729303,way,Terentner Hof,4,,,+39 0472 546117,info@terentnerhof.com,https://www.terentnerhof.com/,,,,,46.8307328,11.7740412
2055,82832569,way,B&B,,,,,,,,,,,46.0979653,11.1097048
2056,82898536,way,Berghotel Franzenshöhe,3,,,+39 0473 611768,,https://www.franzenshoehe.com/,,,,,46.5320341,10.4802306
2057,83716543,way,Pension Moarhof,2,,,+39 0472 548125,moarhof@dnet.it,https://www.pension-moarhof.eu/,Weitental - Vallarga,Huntsdorfer Straße - Via Huntsdorf,45,39030,46.8513282,11.7284643
2058,83717022,way,Haus Gitschberg,,,,+39 0472 548057,info@haus-gitschberg.com,https://www.haus-gitschberg.com/,Weitental/Vintl - Vallaga Vandois,Huntsdorfer Straße - Via Huntsdorf,2,39030,46.8456769,11.7296003
2059,84055040,way,Garnì Francesco,,,,,,,,,3,,45.8786401,10.8897703
2060,84345872,way,Agriturismo Le Robie,,,,,,,,,,,45.8131168,10.9383516
2061,84523982,way,Hotel Garni Minigolf,3,,,+39 0464 592137,info@garniminigolf.it,https://www.garniminigolf.it/,Ledro,Viale Foletto,3,38067,45.8865501,10.732204
2062,84524032,way,Alpieve Albergo Pieve,,,,+39 0464 591091,,https://www.alpieveledro.it,Ledro,Via Nuova,1,38067,45.8881694,10.7316268
2063,84524108,way,Hotel Garden,3,,,+39 0464 591033,info@alpinegardaholiday.it,https://www.alpinegardaholiday.it/,Ledro,Via Vittoria,6,38067,45.8884926,10.7339625
2064,84525299,way,Hotel Sport,3,,,,,https://www.hotelsportledro.eu/,,,,,45.8894586,10.7311998
2065,84525622,way,Hotel Lido,,,,,,https://www.hotellidoledro.it,Ledro,Via Příbram,,38067,45.8856188,10.7358344
2066,84679002,way,Residence Lembondel,,,,,,http://residence-lembondel.crosina.it/,,,,,45.8876924,10.6906146
2067,84697710,way,Rifugio al Faggio,,,,,,,,,,,45.9441781,10.7429524
2068,84741171,way,Giardino,,,,,,,,,,,45.8782982,10.890178
2069,84741177,way,Rubino,,,,,,,,,,,45.8782834,10.889458
2070,84741211,way,Hotel Continental,,,,+39 0464 540060,info@tonellihotels.com,https://www.tonellihotels.com/en/hotel/2/hotel-continental,Nago,Via Della Stazione,21,38069,45.8796972,10.8923198
2071,85070024,way,Hotel Irma,,,,,,,,,,,45.9177819,11.1654677
2072,85070946,way,Villa Wilma,,,,,,,Folgaria,Via della Pace,12,38064,45.9180109,11.168451
2073,85387695,way,Nido del faggio,,,,,,,,,,,46.0651543,11.0837674
2074,85397688,way,Hotel La Pineta - Ristorante Bar Pizzeria,3,,,+39 0465 735046,info@lapinetahotel.info,https://lapinetahotel.info/,Fiavè,,16,,45.9878275,10.833702
2075,85619548,way,Naturhotel die Waldruhe,,,,+39 0474 565247,info@diewaldruhe.com,https://www.diewaldruhe.com/,Kiens - Chienes,Kofelweg - Via Kofel,2,39030,46.8222379,11.8390956
2076,85731282,way,Antica Albergo Stella d'Italia,,,,,,,Folgaria,Via E. Colpi,48,38064,45.9148619,11.1733506
2077,85731298,way,Hotel Vittoria,,,,,,,Folgaria,Via L. Cadorna,2,38064,45.9138864,11.1775266
2078,85737890,way,Hotel Milano,,,,,,,Folgaria,Via Luigi Cadorna,27,38064,45.9143567,11.1792697
2079,85737918,way,Residence Derby Club,,,,,,,Folgaria,Via Luigi Cadorna,10,38064,45.9143061,11.1781712
2080,85739263,way,hotel miramonti,,,,,,,Folgaria,Via Dante,12,38064,45.9122259,11.18024
2081,85739271,way,Alaska Clubresidence,,,,,,,Folgaria,via G.Galilet,11,38064,45.9133541,11.1797304
2082,86077851,way,Gasthof Brugger - Albergo Brugger,,,,+39 0472 549 155,info@gasthof-brugger.com,https://www.gasthof-brugger.com/,Pfunders,Lärchstraße,12,39030,46.8909728,11.7044701
2083,86127870,way,Italia,,,,,,,,,,,46.0357518,10.8688209
2084,86205364,way,Miravalle,,,,,,,,,,,46.0158092,10.8155142
2085,86260464,way,Hotel Rech-Hof Sayonara,,,,,,,Folgaria,Via Andrea Maffei,52,38064,45.9174437,11.1869638
2086,86276318,way,Grandhotel Biancaneve,,,,,,,Folgaria,Via Andrea Maffei,134,38064,45.9201804,11.1890317
2087,86276390,way,Nevada,3,,,,,,,,,,45.9222526,11.1899059
2088,86342314,way,Casa Santa Maria,,,,,,https://www.casa-santa-maria.it/index.cfm/it/,,Via Madonna delle Grazie,111,38064,45.9124982,11.1899711
2089,87053046,way,Hotel Milano,,,,,,,,,,,46.0291591,10.7234921
2090,87383713,way,Hotel Paradiso,,,,,,,,,,,45.8651104,10.8757022
2091,87383714,way,Casa Nataly,2,,,+39 0464 505341,info@casanataly.it,http://casanataly.com/,,Piazza Alpini,12,,45.8685433,10.8775913
2092,87383720,way,Monte Baldo,2,20,38,+39 0464 505121,,http://www.hotelmontebaldo.net,Torbole sul Garda,Lungolago Conca d'Oro,15,38069,45.8686258,10.8769106
2093,87383764,way,Villa Verde,,,,,,,,,,,45.8737237,10.8722217
2094,87383777,way,Residence Torbole,,,,,,,,,,,45.8643406,10.8755426
2095,87383806,way,Hotel Ifigenia,3,,,+39 0464 505134,,http://hotelifigenia.it/,,Via Lungolago Verona,,,45.8668017,10.8770759
2096,87383828,way,Casa Romani,,,,,,,,,,,45.8670031,10.8774893
2097,87383831,way,Seele,3,,,+39 0464 505712,,http://www.villagloria.info/,,Via delle Busatte,1,,45.8666875,10.8803183
2098,87425997,way,Bepy Hotel,,,,,,,Giustino,Via suta li casi,2,,46.1478688,10.7674441
2099,87450955,way,Hotel Olimpic Royal,,,,+39 0465 501542,,,,,,,46.1531817,10.765951
2100,87513966,way,Maso del Brenta chalet alpino,,,,,info@masodelbrenta.it,https://www.masodelbrenta.it/maso_del_brenta_chalet_alpino.html,Caderzone Terme,Località Pan,,38080,46.1450324,10.7606667
2101,87521873,way,Hotel Beverly,,,,,,,,,,,46.1608115,10.7635487
2102,87521915,way,Hotel ai Mughi,,,,,,,,,,,46.1605175,10.7664114
2103,87521934,way,Hotel Canada,,,,,,,,,,,46.1606698,10.7647765
2104,87521951,way,Hotel Cristina,,,,,,,,,,,46.1611711,10.7649924
2105,87522002,way,Hotel Quadrifoglio,,,,,,,Pinzolo,Via Sorano,,38086,46.1621209,10.7634334
2106,87522047,way,Hotel Collini,,,,,,,,,,,46.1597483,10.7648126
2107,87524453,way,Hotel Pinzolo Dolomiti,,,,,,,,,,,46.157494,10.7657476
2108,87525303,way,Hotel Alpina,,,,,,,,,,,46.1579193,10.7661872
2109,87525318,way,Hotel Corona,,,,,,,,,,,46.1575752,10.7661614
2110,87526664,way,Hotel Maffei Pinzolo,,,,,,,,,,,46.1629767,10.7658829
2111,87530850,way,Hotel Orso Grigio,3,,,+39 0465 501594,info@hotel-orsogrigio.it,https://www.hotel-orsogrigio.it/,,,,,46.165201,10.7583706
2112,87530944,way,Hotel Garni LA FELCE,,,,,hotel@lafelce.com,https://felce.com/,Carisolo,Via Roncac,4,38080,46.1655165,10.758019
2113,87535456,way,Garnì Sant'Antonio,,,,,,,,,,,46.1909451,10.7869707
2114,87535506,way,Albergo Posta,,,,,,,,,,,46.1917333,10.7891582
2115,87545527,way,Cristallo,,,,,,,,,,,46.2275433,10.8267478
2116,87546700,way,Residenza Palù,,,,,,,,,,,46.2250624,10.8276592
2117,87546708,way,Rosengarten,4,,,+39 0465 442767,,https://www.rosen-garten.it/,,,,,46.2258974,10.825955
2118,87546712,way,Crozzon,4,,,+39 0465 442222,,https://www.hotelcrozzon.com/,,,,,46.2249406,10.8245295
2119,87546716,way,Hotel Garni Caminetto,,,,,,,,,,,46.2279978,10.8260438
2120,87546729,way,Trilocale Alberti - Hofer,,,,,,,Pinzolo,Via Monte Spinale,19,38086,46.2297221,10.8301855
2121,87547134,way,Betulla,,,,,,,,,,,46.2209645,10.8228579
2122,87547137,way,Perla,,,,,,,,,,,46.2194971,10.8228025
2123,87946372,way,Bucaneve,2,,,+39 335 5390972,,,,,,,46.2226216,10.8283205
2124,87946393,way,Gianna,,,,+39 0465 441106,,https://www.hotelgianna.it/,,,,,46.2217906,10.8278722
2125,87946418,way,Grifone,4,,,+39 0465 442002,,https://www.stylehotelgrifone.it/,,,,,46.224851,10.8285723
2126,87946466,way,Italo,3,,,+39 0465 441392,,https://www.hotelitalo.it/,,,,,46.2244917,10.8285864
2127,87946474,way,Norma,2,,,+39 0465 441110,,http://www.hotelnorma.it/,,,,,46.2221886,10.8283352
2128,87959522,way,Ideal,4,,,+39 0465 441016,,https://www.hotelidealcampiglio.it/,,,,,46.2253384,10.8254865
2129,87959525,way,Alpen Suite,5,,,+39 0465 440100,,https://www.alpensuitehotel.it/,,,,,46.2252891,10.8247135
2130,87959589,way,Hotel Splendid,,,,+39 0465 441232,,https://www.hotelsplendidcampiglio.it/,,,,,46.2267134,10.8260266
2131,87963125,way,Hotel Spinale,5,,,,,,Madonna di Campiglio,Via Monte Spinale,39,38086,46.2281828,10.8288953
2132,88039235,way,Hotel 3 Cime,1,,,+39 0461 603777,,http://www.trecimemezzocorona.it,Mezzocorona,,6,38016,46.2257774,11.1222103
2133,88039283,way,Albergo Ai Spiazzi,,,,+39 0461 605640,info@albergoaispiazzi.it,https://www.albergoaispiazzi.it/,Mezzocorona,Località Monte,29,38016,46.2251914,11.1196227
2134,88045295,way,Alpen hotel Vidi,,,,,,,,,,,46.2331648,10.8257874
2135,88045343,way,Hotel Diana,,,,,,,,,,,46.2331073,10.8255407
2136,88045383,way,Klima Hotel Campiglio Bellavista,,,,+39 0465 441034,,https://www.hotelcampigliobellavista.it/,,,,,46.234058,10.8263385
2137,88045398,way,Touring,,,,+39 0465 441051,,http://www.htouring.it,Madonna di Campiglio,Via Belvedere,14,38086,46.2331231,10.8282552
2138,88059884,way,Hotel Casa del Campo,,,,+390465443130,,http://casadelcampo.it,Pinzolo,Via Pian dei Frari,3/5,38086,46.2435174,10.8402996
2139,88059982,way,Hotel Forte Carlo Magno,,,,,,,,,,,46.2427028,10.839425
2140,88060135,way,Hotel Dahu,4,,,+39 0465 440242,,https://www.hoteldahu.it/,Madonna di Campiglio,Via Cima Tosa,101,38086,46.2342095,10.8233132
2141,88060136,way,Hotel Montana,,,,,,https://www.montanacampiglio.it/,Madonna di Campiglio,Via Cima Tosa,95,38086,46.2334265,10.8233731
2142,88078454,way,Hotel Hermitage,,,,,,,,,,,46.2121624,10.8240127
2143,88078476,way,Panorama Hotel Fontanella,,,,+39 0465443399,direzione@hotelfontanella.it,https://www.hotelfontanella.it/,Madonna di Campiglio,Viale Dolomiti di Brenta,125,38086,46.2084719,10.8199798
2144,88078478,way,Hotel Lorenzetti,,,,+39 0465 441404,,https://www.hotellorenzetti.com/,Madonna di Campiglio,Viale Dolomiti di Brenta,119,38086,46.2153325,10.8227307
2145,88182591,way,Albergo Cascata di Nardis,,,,,,,,,,,46.167749,10.7137814
2146,88230990,way,Hotel Belvedere,3,,,,,,,,,,46.2976434,10.8677643
2147,88231939,way,Al Pescatore,3,,,,,,,,,,46.3824294,10.9721464
2148,88681629,way,Passo Buole,2,,,,,,,,,,45.7795291,11.1051285
2149,91501551,way,Hi Hotels,3,,,+39 0461 983060,,https://it.hotels.com/ho571467/hi-hotel-trento-italia/,Trento,Via Torre D'Augusto,25,31822,46.0733465,11.1267489
2150,93462463,way,Dolomiti,,,,,,,,,,,45.7809579,10.9423708
2151,93658145,way,Albergo Rifugio Graziani,,,,,,,,,,,45.7990509,10.8932243
2152,93670052,way,Hotel Norge,4,,,+39 0461 947436,info@hotelnorge.it,http://www.hotelnorge.it,,,,,46.0487675,11.0667976
2153,93703612,way,Hotel Vason,,,,+39 0461 948149,info@hotelvason.it,http://www.hotelvason.it/,Vason,Strada di Vason,100,38123,46.0394015,11.0579122
2154,93732925,way,Albergo Europa,2,,,,,,,,,,46.0518983,11.0716417
2155,93732959,way,Hotel Zodiaco,3,,,,,,,,,,46.0510512,11.0723139
2156,93733080,way,Hotel Augustus,2,,,+39 0461 948030,,http://www.augustushotel.net/,,,,,46.0524822,11.0713335
2157,93733095,way,Hotel Monte Bondone,,,,,hotelmb@tin.it,http://www.hotelmontebondone.it,,,,,46.0533515,11.0715546
2158,93733096,way,Residence R.T.A. Orizzonte,3,,,,,,,,,,46.0512529,11.0727725
2159,94355998,way,Albergo Alpino,,,,+39 0464 391569,,,Avio,,,38063,45.7371029,10.8818365
2160,94446085,way,Rifugio Monte Baldo,,,,+39 0464 391553,info@rifugiomontebaldo.it,https://www.rifugiomontebaldo.it/,Avio,,,38063,45.7357335,10.8818469
2161,94589665,way,Hotel Alpenrose,,,,,,,,,,,45.9922879,11.2174736
2162,94709110,way,Cime d’Oro,3,,,+39 0465 442113,,https://www.hotelcimedorocampiglio.it/,Madonna di Campiglio,Via Caré Alto,2,38086,46.222893,10.8228666
2163,94779902,way,Hotel Bergschlössl,4,,,+39 0472 413933,,https://www.bergschloessl.com/,Lüsen - Luson,Lüsner Straße,24,39040,46.7432771,11.7691793
2164,94808847,way,Hotel Tomei,,,,,,,Vattaro,Via Dante Alighieri,1,38049,45.9946543,11.2178131
2165,95282967,way,Lupo Bianco,,,,+390462601330,info@hotellupobianco.it,https://www.hotellupobianco.it,,Strada del Pordoi,5,,46.4908324,11.78129
2166,95420759,way,Hotel Tita Piaz,,,,,,,,,,,46.4801162,11.78962
2167,95423833,way,Garni Bonega,,,,+39 0471 233826,info@garni-bonega.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-bonega/C0DF98B876D911D18F2900A02427D15E/,Sëlva - Wolkenstein - Selva di Val Gardena,Streda Puez,34,39048,46.5582479,11.761123
2168,95423845,way,Garni Petra,,,,+39 0471 795061,info@garni-petra.com,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-petra/C0DF99E476D911D18F2900A02427D15E/,Sëlva - Wolkenstein - Selva di Val Gardena,Streda Puez,42,39048,46.5585438,11.7618932
2169,95423852,way,Garni Aghel,,,,+39 0471 795344,info@aghel.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-hotel-aghel-suites-apartments/C0DF97EE76D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Dantercëpies,61,39048,46.5565997,11.7672889
2170,95423857,way,Alaska Ski & Wellness,,,,+39 0471 795298,info@hotelalaska.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/hotel-alaska-ski-wellness/C0DF943976D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Dantercëpies,65,39048,46.5568777,11.7670168
2171,95513078,way,Agritur Girardelli,,,,+39 0464 521642,info@agriturgirardelli.com,http://www.agriturgirardelli.it/,,,,,45.900818,10.8360504
2172,95590832,way,Roma,,,,,,,,,,,46.0423821,11.3090116
2173,95648920,way,Hotel Maria Flora,3,,,,,,Canazei,Strada de Sella,18,38032,46.5081464,11.7675993
2174,95708788,way,Park Hotel Bella Costa,,,,,,,,,,,46.2895885,11.4493631
2175,95842310,way,Hotel Bad Moos,,,,,,,,,,,46.6811747,12.3643069
2176,96080959,way,Chalet Laura,,,,+39 0465 441246,,,,,,,46.2325995,10.8271715
2177,96080964,way,Relais Des Alpes,4,,,+39 0465 446238,,https://www.hotelrelaisdesalpes.it/,Madonna di Campiglio,Via Monte Spinale,1,38086,46.2309523,10.8282114
2178,96080984,way,Hotel Bertelli,,,,+39 0465 441013,,https://www.hotelbertelli.it/,,,,,46.2348623,10.8243275
2179,96081042,way,Alpina,3,,,+39 0465 441075,,https://www.hotel-alpina-campiglio.it/,Madonna di Campiglio,Via degli Sfulmini,5,38068,46.2327789,10.8257458
2180,96081051,way,Hotel Garnì dello Sportivo,3,,,+39 0465 441101,,http://www.dellosportivo.com/,Madonna di Campiglio,Via Pradalago,29,38086,46.2337275,10.8261128
2181,96081071,way,Hotel Oberosler,4,,,+39 0465441136,info@hoteloberosler.it,https://www.hoteloberosler.it/,,,,,46.2289799,10.8292276
2182,96081074,way,Romantic Plaza,4,,,+39 0465 443100,,https://www.sporthotelplaza.it/,Madonna di Campiglio,Piazza Brenta Alta,12,38068,46.2324152,10.8259051
2183,96081099,way,Garni Cristiania,4,,,+39 0465 441470,,https://hotelcampiglio.it/,,,,,46.2333315,10.8271502
2184,96081109,way,Erika,,,,+39 0465 441022,,http://www.hotelerikacampiglio.it/,Madonna di Campiglio,Via Belvedere,20,38086,46.23343,10.8282286
2185,96081114,way,Ariston,,,,+39 0465 441070,,http://www.aristonarnica.it/,Madonna di Campiglio,Piazza Brenta Alta,14,38068,46.2324326,10.8262773
2186,96081117,way,La Baita,,,,+39 0465 441066,,https://hotellabaita.com/,Madonna di Campiglio,Piazza Brenta Alta,17,38068,46.2324788,10.8267281
2187,96081118,way,Hotel Bonapace,3,,,+39 0465 441019,,https://www.hotelcampigliobonapace.it/,Madonna di Campiglio,Via Monte Spinale,18,38086,46.2255626,10.8267173
2188,96095934,way,Hotel Gstatsch,3,,,+39 0471 727908,info@hotel-gstatsch.com,https://www.hotel-gstatsch.com/,,Seiser-Alm-Weg - Via Alpe di Siusi,8,39040,46.5406888,11.5871211
2189,96192663,way,Cima Laste Residence,,,,,,,,,,,46.3147767,10.8152327
2190,96192675,way,Residence Kristall,,,,,,,,,,,46.3141615,10.8101992
2191,96192692,way,Hotel Garden,,,,,,,,,,,46.3142203,10.8154282
2192,96192693,way,Sporting Hotel Ravelli,3,,,,,,,,,,46.3147534,10.8120372
2193,96619484,way,Garni Vergissmeinnicht,,,,+39 0471 794449,info@vergissmeinnicht.it,https://www.valgardena.it/en/accommodation/base/hotel/selva-val-gardena/garni-vergissmeinnicht/C0DF9ADD76D911D18F2900A02427D15E/,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda La Sëlva,96,39048,46.5554786,11.7370387
